frame.time,ip.src,ip.dst,ip.proto,tcp.srcport,tcp.dstport
"Jul 10, 2025 10:39:00.611751658 CEST","10.74.18.51","10.74.16.245","6","3000","50927"
"Jul 10, 2025 10:39:00.626479918 CEST","10.74.16.245","10.74.18.51","6","50927","3000"
"Jul 10, 2025 10:39:00.633256119 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:00.634532899 CEST",,,,,
"Jul 10, 2025 10:39:00.705512786 CEST",,,,,
"Jul 10, 2025 10:39:00.749960447 CEST","10.74.16.188","224.0.0.251","17",,
"Jul 10, 2025 10:39:00.749960998 CEST",,,,,
"Jul 10, 2025 10:39:00.774102259 CEST",,,,,
"Jul 10, 2025 10:39:00.855523973 CEST",,,,,
"Jul 10, 2025 10:39:00.934522912 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:00.949207393 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.950822376 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.950822770 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.950943782 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:00.951097381 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.951578579 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.951647236 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:00.952284821 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.952353221 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:00.953100587 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:00.953254403 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:00.954869916 CEST","10.74.16.187","224.0.0.251","17",,
"Jul 10, 2025 10:39:00.955004564 CEST",,,,,
"Jul 10, 2025 10:39:00.972868909 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:01.004893236 CEST",,,,,
"Jul 10, 2025 10:39:01.264955206 CEST",,,,,
"Jul 10, 2025 10:39:01.315483647 CEST","10.74.16.247","224.0.0.251","17",,
"Jul 10, 2025 10:39:01.315484197 CEST",,,,,
"Jul 10, 2025 10:39:01.411178744 CEST",,,,,
"Jul 10, 2025 10:39:01.497321389 CEST",,,,,
"Jul 10, 2025 10:39:01.746966133 CEST","10.74.17.98","224.0.0.251","17",,
"Jul 10, 2025 10:39:01.747692824 CEST",,,,,
"Jul 10, 2025 10:39:01.880611959 CEST",,,,,
"Jul 10, 2025 10:39:01.916002581 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:01.916033283 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:01.916155583 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:01.916194646 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:01.921544360 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:01.921598789 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:01.959955495 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:01.977154456 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:01.981151588 CEST",,,,,
"Jul 10, 2025 10:39:01.985005151 CEST",,,,,
"Jul 10, 2025 10:39:02.077491527 CEST","10.74.16.41","239.254.127.63","17",,
"Jul 10, 2025 10:39:02.078998190 CEST",,,,,
"Jul 10, 2025 10:39:02.079962080 CEST",,,,,
"Jul 10, 2025 10:39:02.088874278 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:02.109177620 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:02.111125844 CEST",,,,,
"Jul 10, 2025 10:39:02.315379656 CEST","10.74.16.247","224.0.0.251","17",,
"Jul 10, 2025 10:39:02.315380578 CEST",,,,,
"Jul 10, 2025 10:39:02.412940691 CEST","10.74.18.59","224.0.0.251","17",,
"Jul 10, 2025 10:39:02.413083181 CEST",,,,,
"Jul 10, 2025 10:39:02.522995834 CEST",,,,,
"Jul 10, 2025 10:39:02.525618134 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:02.611435584 CEST",,,,,
"Jul 10, 2025 10:39:02.697816607 CEST",,,,,
"Jul 10, 2025 10:39:02.750326289 CEST",,,,,
"Jul 10, 2025 10:39:02.885247691 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:02.886714947 CEST",,,,,
"Jul 10, 2025 10:39:02.887570921 CEST",,,,,
"Jul 10, 2025 10:39:02.896117642 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:02.929159438 CEST",,,,,
"Jul 10, 2025 10:39:02.932758146 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:02.958719075 CEST","10.74.16.187","224.0.0.251","17",,
"Jul 10, 2025 10:39:02.958792262 CEST",,,,,
"Jul 10, 2025 10:39:03.011722153 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.016714531 CEST",,,,,
"Jul 10, 2025 10:39:03.034111154 CEST",,,,,
"Jul 10, 2025 10:39:03.034112058 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.044149489 CEST",,,,,
"Jul 10, 2025 10:39:03.052034167 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:03.063589440 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:03.065981400 CEST",,,,,
"Jul 10, 2025 10:39:03.066871186 CEST",,,,,
"Jul 10, 2025 10:39:03.073144703 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:03.194248610 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:03.231261872 CEST",,,,,
"Jul 10, 2025 10:39:03.264813485 CEST",,,,,
"Jul 10, 2025 10:39:03.410824717 CEST",,,,,
"Jul 10, 2025 10:39:03.422636991 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.423747199 CEST",,,,,
"Jul 10, 2025 10:39:03.440788268 CEST",,,,,
"Jul 10, 2025 10:39:03.440788695 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.440788866 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:03.489066216 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:03.545362417 CEST",,,,,
"Jul 10, 2025 10:39:03.605862645 CEST",,,,,
"Jul 10, 2025 10:39:03.791088229 CEST",,,,,
"Jul 10, 2025 10:39:03.796347914 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:03.844828528 CEST",,,,,
"Jul 10, 2025 10:39:03.844829045 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.856695433 CEST",,,,,
"Jul 10, 2025 10:39:03.856695907 CEST","10.74.17.229","224.0.0.251","17",,
"Jul 10, 2025 10:39:03.914852010 CEST",,,,,
"Jul 10, 2025 10:39:03.943791984 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:03.943830924 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:03.947278828 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:03.955150247 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:03.959092888 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:03.970478272 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:03.972545034 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:03.973077304 CEST","10.74.18.51","34.120.237.76","6","41356","443"
"Jul 10, 2025 10:39:03.987065643 CEST",,,,,
"Jul 10, 2025 10:39:03.993152646 CEST","34.120.237.76","10.74.18.51","6","443","41356"
"Jul 10, 2025 10:39:04.009412491 CEST","10.74.17.98","224.0.0.251","17",,
"Jul 10, 2025 10:39:04.011205285 CEST",,,,,
"Jul 10, 2025 10:39:04.100277995 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:04.102946425 CEST",,,,,
"Jul 10, 2025 10:39:04.138390704 CEST",,,,,
"Jul 10, 2025 10:39:04.194650937 CEST","10.74.16.115","239.255.255.250","17",,
"Jul 10, 2025 10:39:04.198846701 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:04.280112779 CEST",,,,,
"Jul 10, 2025 10:39:04.325391964 CEST","10.74.16.114","224.0.0.251","17",,
"Jul 10, 2025 10:39:04.326812539 CEST",,,,,
"Jul 10, 2025 10:39:04.528451499 CEST",,,,,
"Jul 10, 2025 10:39:04.535189025 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:04.569351606 CEST",,,,,
"Jul 10, 2025 10:39:04.708867612 CEST",,,,,
"Jul 10, 2025 10:39:04.711034432 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:04.743657981 CEST",,,,,
"Jul 10, 2025 10:39:04.791309847 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:04.796788228 CEST",,,,,
"Jul 10, 2025 10:39:04.796788698 CEST",,,,,
"Jul 10, 2025 10:39:04.804729778 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:04.874842234 CEST",,,,,
"Jul 10, 2025 10:39:04.904335057 CEST",,,,,
"Jul 10, 2025 10:39:04.950364242 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:04.998527467 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:04.998527987 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.001998853 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.001999370 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.002083124 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.011829668 CEST","10.74.17.98","224.0.0.251","17",,
"Jul 10, 2025 10:39:05.012273789 CEST",,,,,
"Jul 10, 2025 10:39:05.015259845 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.016137958 CEST","10.74.16.18","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.060441730 CEST",,,,,
"Jul 10, 2025 10:39:05.172347415 CEST","10.74.16.115","239.255.255.250","17",,
"Jul 10, 2025 10:39:05.264844532 CEST",,,,,
"Jul 10, 2025 10:39:05.280828521 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:05.281517575 CEST",,,,,
"Jul 10, 2025 10:39:05.282312978 CEST",,,,,
"Jul 10, 2025 10:39:05.289542144 CEST","10.74.16.41","239.254.127.63","17",,
"Jul 10, 2025 10:39:05.384272478 CEST",,,,,
"Jul 10, 2025 10:39:05.485243269 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:05.500201698 CEST",,,,,
"Jul 10, 2025 10:39:05.517003017 CEST",,,,,
"Jul 10, 2025 10:39:05.517510255 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:05.520390601 CEST",,,,,
"Jul 10, 2025 10:39:05.595413472 CEST",,,,,
"Jul 10, 2025 10:39:05.676861568 CEST","0.0.0.0","255.255.255.255","17",,
"Jul 10, 2025 10:39:05.693694133 CEST",,,,,
"Jul 10, 2025 10:39:05.715850310 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:05.720835615 CEST",,,,,
"Jul 10, 2025 10:39:05.726235204 CEST",,,,,
"Jul 10, 2025 10:39:05.857278769 CEST",,,,,
"Jul 10, 2025 10:39:05.911709764 CEST",,,,,
"Jul 10, 2025 10:39:05.971540747 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:05.971573659 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:05.971768997 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:05.971805661 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:05.984016506 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:05.984379000 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:06.011478051 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:06.025273840 CEST",,,,,
"Jul 10, 2025 10:39:06.027395680 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:06.034223927 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.036091108 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.036143920 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.036171255 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.105125192 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:06.109219508 CEST",,,,,
"Jul 10, 2025 10:39:06.173232841 CEST","10.74.16.115","239.255.255.250","17",,
"Jul 10, 2025 10:39:06.247363219 CEST",,,,,
"Jul 10, 2025 10:39:06.479984410 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.514457809 CEST",,,,,
"Jul 10, 2025 10:39:06.519170405 CEST",,,,,
"Jul 10, 2025 10:39:06.530830548 CEST",,,,,
"Jul 10, 2025 10:39:06.555356172 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:06.617317580 CEST",,,,,
"Jul 10, 2025 10:39:06.624279124 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:06.626175219 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:06.658488938 CEST",,,,,
"Jul 10, 2025 10:39:06.678668563 CEST",,,,,
"Jul 10, 2025 10:39:06.768319179 CEST",,,,,
"Jul 10, 2025 10:39:06.793347556 CEST","10.74.17.70","239.255.255.250","17",,
"Jul 10, 2025 10:39:06.793452970 CEST","10.74.17.70","239.255.255.250","17",,
"Jul 10, 2025 10:39:06.793453114 CEST","10.74.17.70","239.255.255.250","17",,
"Jul 10, 2025 10:39:06.885617369 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:06.891005497 CEST","10.74.16.104","10.74.19.255","17",,
"Jul 10, 2025 10:39:06.953471376 CEST","10.74.16.187","224.0.0.251","17",,
"Jul 10, 2025 10:39:06.953588600 CEST",,,,,
"Jul 10, 2025 10:39:07.048613998 CEST",,,,,
"Jul 10, 2025 10:39:07.147319647 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:07.177221117 CEST","10.74.16.115","239.255.255.250","17",,
"Jul 10, 2025 10:39:07.239957030 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:07.262771765 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:07.264759635 CEST",,,,,
"Jul 10, 2025 10:39:07.272624661 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:07.272625135 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:07.272652871 CEST","10.74.16.159","10.74.19.255","17",,
"Jul 10, 2025 10:39:07.366937530 CEST",,,,,
"Jul 10, 2025 10:39:07.412320161 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:07.419656350 CEST","10.74.16.115","224.0.0.251","17",,
"Jul 10, 2025 10:39:07.554892892 CEST",,,,,
"Jul 10, 2025 10:39:07.641275385 CEST",,,,,
"Jul 10, 2025 10:39:07.990225546 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:07.990262543 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:08.003404729 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:08.010086884 CEST",,,,,
"Jul 10, 2025 10:39:08.014960283 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:08.016151663 CEST","10.74.17.98","224.0.0.251","17",,
"Jul 10, 2025 10:39:08.016800236 CEST",,,,,
"Jul 10, 2025 10:39:08.017028895 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:08.096157648 CEST","10.74.18.59","224.0.0.251","17",,
"Jul 10, 2025 10:39:08.096266001 CEST",,,,,
"Jul 10, 2025 10:39:08.108944074 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:08.111088504 CEST",,,,,
"Jul 10, 2025 10:39:08.548126555 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:08.578007866 CEST",,,,,
"Jul 10, 2025 10:39:08.643417763 CEST",,,,,
"Jul 10, 2025 10:39:08.665938593 CEST",,,,,
"Jul 10, 2025 10:39:08.779360487 CEST",,,,,
"Jul 10, 2025 10:39:08.781193161 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:08.961863701 CEST",,,,,
"Jul 10, 2025 10:39:09.013845815 CEST",,,,,
"Jul 10, 2025 10:39:09.080591459 CEST","10.74.16.248","224.0.0.251","17",,
"Jul 10, 2025 10:39:09.081398804 CEST",,,,,
"Jul 10, 2025 10:39:09.264763525 CEST",,,,,
"Jul 10, 2025 10:39:09.345256205 CEST",,,,,
"Jul 10, 2025 10:39:09.563077314 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:09.689406650 CEST",,,,,
"Jul 10, 2025 10:39:09.825527061 CEST","10.74.16.245","10.74.18.51","6","53304","8080"
"Jul 10, 2025 10:39:09.825652724 CEST","10.74.18.51","10.74.16.245","6","8080","53304"
"Jul 10, 2025 10:39:09.832938921 CEST","10.74.16.245","10.74.18.51","6","53304","8080"
"Jul 10, 2025 10:39:09.834117665 CEST","10.74.16.245","10.74.18.51","6","53304","8080"
"Jul 10, 2025 10:39:09.834154851 CEST","10.74.18.51","10.74.16.245","6","8080","53304"
"Jul 10, 2025 10:39:09.838943684 CEST","10.74.18.51","10.74.16.245","6","8080","53304"
"Jul 10, 2025 10:39:09.839121304 CEST","10.74.18.51","10.74.16.245","6","8080","53304"
"Jul 10, 2025 10:39:09.847745751 CEST","10.74.16.245","10.74.18.51","6","53304","8080"
"Jul 10, 2025 10:39:09.848712371 CEST","10.74.16.245","10.74.18.51","6","53304","8080"
"Jul 10, 2025 10:39:09.848744027 CEST","10.74.18.51","10.74.16.245","6","8080","53304"
"Jul 10, 2025 10:39:09.855078129 CEST","10.74.16.245","10.74.18.51","6","53305","8080"
"Jul 10, 2025 10:39:09.855078351 CEST","10.74.16.245","10.74.18.51","6","53306","8080"
"Jul 10, 2025 10:39:09.855122485 CEST","10.74.18.51","10.74.16.245","6","8080","53305"
"Jul 10, 2025 10:39:09.855143639 CEST","10.74.18.51","10.74.16.245","6","8080","53306"
"Jul 10, 2025 10:39:09.866076841 CEST","10.74.16.245","10.74.18.51","6","53305","8080"
"Jul 10, 2025 10:39:09.866077123 CEST","10.74.16.245","10.74.18.51","6","53306","8080"
"Jul 10, 2025 10:39:09.927531310 CEST","10.74.16.245","10.74.18.51","6","53306","8080"
"Jul 10, 2025 10:39:09.927596693 CEST","10.74.18.51","10.74.16.245","6","8080","53306"
"Jul 10, 2025 10:39:09.928537161 CEST","10.74.18.51","10.74.16.245","6","8080","53306"
"Jul 10, 2025 10:39:09.928632052 CEST","10.74.18.51","10.74.16.245","6","8080","53306"
"Jul 10, 2025 10:39:09.934315454 CEST","10.74.16.245","10.74.18.51","6","53306","8080"
"Jul 10, 2025 10:39:09.934887275 CEST","10.74.16.245","10.74.18.51","6","53306","8080"
"Jul 10, 2025 10:39:09.934927715 CEST","10.74.18.51","10.74.16.245","6","8080","53306"
"Jul 10, 2025 10:39:09.990141709 CEST",,,,,
"Jul 10, 2025 10:39:10.016755607 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:10.016786335 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:10.017035517 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:10.017074446 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:10.018827789 CEST",,,,,
"Jul 10, 2025 10:39:10.032428051 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:10.034563984 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:10.050135674 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:10.064272350 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:10.104726063 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:10.109542940 CEST",,,,,
"Jul 10, 2025 10:39:10.257971790 CEST",,,,,
"Jul 10, 2025 10:39:10.328519177 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:10.364636216 CEST","10.74.18.51","10.74.16.245","6","3000","50927"
"Jul 10, 2025 10:39:10.379866322 CEST","10.74.16.245","10.74.18.51","6","50927","3000"
"Jul 10, 2025 10:39:10.379920177 CEST","10.74.18.51","10.74.16.245","6","3000","50927"
"Jul 10, 2025 10:39:10.555592660 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:10.641996109 CEST",,,,,
"Jul 10, 2025 10:39:10.713655761 CEST",,,,,
"Jul 10, 2025 10:39:10.754592269 CEST",,,,,
"Jul 10, 2025 10:39:10.988626163 CEST",,,,,
"Jul 10, 2025 10:39:11.065392127 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:11.107660526 CEST","10.74.18.51","34.120.177.193","6","52276","443"
"Jul 10, 2025 10:39:11.122230852 CEST","34.120.177.193","10.74.18.51","6","443","52276"
"Jul 10, 2025 10:39:11.264763947 CEST",,,,,
"Jul 10, 2025 10:39:11.385644936 CEST",,,,,
"Jul 10, 2025 10:39:11.737764243 CEST",,,,,
"Jul 10, 2025 10:39:11.827459728 CEST","10.74.17.229","10.74.19.255","17",,
"Jul 10, 2025 10:39:11.935134811 CEST","10.74.17.116","224.0.0.251","17",,
"Jul 10, 2025 10:39:11.936179453 CEST",,,,,
"Jul 10, 2025 10:39:11.987923717 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:11.992895208 CEST",,,,,
"Jul 10, 2025 10:39:11.993072191 CEST",,,,,
"Jul 10, 2025 10:39:11.994011063 CEST",,,,,
"Jul 10, 2025 10:39:12.001021221 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:12.024831953 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:12.024850751 CEST","10.74.18.51","10.74.16.1","17",,
"Jul 10, 2025 10:39:12.026328618 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:12.027171895 CEST","10.74.16.1","10.74.18.51","17",,
"Jul 10, 2025 10:39:12.066518239 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.066896040 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.098134132 CEST","10.74.17.22","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.105863395 CEST",,,,,
"Jul 10, 2025 10:39:12.310240491 CEST","10.74.18.1","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.312221375 CEST",,,,,
"Jul 10, 2025 10:39:12.329508585 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.438180285 CEST",,,,,
"Jul 10, 2025 10:39:12.566884179 CEST","10.74.17.22","239.255.255.250","17",,
"Jul 10, 2025 10:39:12.595751160 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.632655601 CEST",,,,,
"Jul 10, 2025 10:39:12.761353941 CEST",,,,,
"Jul 10, 2025 10:39:12.793840102 CEST",,,,,
"Jul 10, 2025 10:39:12.837653659 CEST","10.74.16.41","239.254.127.63","17",,
"Jul 10, 2025 10:39:12.841318001 CEST",,,,,
"Jul 10, 2025 10:39:12.842658309 CEST",,,,,
"Jul 10, 2025 10:39:12.848885763 CEST","10.74.16.42","239.254.127.63","17",,
"Jul 10, 2025 10:39:12.857760769 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.858964070 CEST","10.74.16.243","224.0.0.251","17",,
"Jul 10, 2025 10:39:12.882542941 CEST",,,,,
"Jul 10, 2025 10:39:12.990056207 CEST",,,,,
"Jul 10, 2025 10:39:13.044800264 CEST","10.74.17.98","224.0.0.251","17",,
"Jul 10, 2025 10:39:13.044897439 CEST",,,,,
"Jul 10, 2025 10:39:13.084052037 CEST","10.74.16.159","239.255.255.250","17",,
"Jul 10, 2025 10:39:13.099688487 CEST","10.74.16.159","224.0.0.251","17",,
"Jul 10, 2025 10:39:13.099688839 CEST",,,,,
"Jul 10, 2025 10:39:13.155844428 CEST",,,,,
"Jul 10, 2025 10:39:13.192236317 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:13.264684949 CEST",,,,,
"Jul 10, 2025 10:39:13.312862974 CEST","10.74.18.1","224.0.0.251","17",,
"Jul 10, 2025 10:39:13.312863487 CEST",,,,,
"Jul 10, 2025 10:39:13.387520035 CEST",,,,,
"Jul 10, 2025 10:39:13.410693589 CEST",,,,,
"Jul 10, 2025 10:39:13.467649501 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:13.476488697 CEST","10.74.16.43","239.254.127.63","17",,
"Jul 10, 2025 10:39:13.484164711 CEST",,,,,
"Jul 10, 2025 10:39:13.487750258 CEST",,,,,
"Jul 10, 2025 10:39:13.494357486 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:13.623837294 CEST","10.74.16.114","224.0.0.251","17",,
"Jul 10, 2025 10:39:13.625082555 CEST",,,,,
"Jul 10, 2025 10:39:13.785237741 CEST",,,,,
"Jul 10, 2025 10:39:13.798279760 CEST","10.74.17.228","239.255.255.250","17",,
"Jul 10, 2025 10:39:13.964108218 CEST","10.74.16.245","10.74.18.51","6","53316","8080"
"Jul 10, 2025 10:39:13.964108725 CEST","10.74.16.245","10.74.18.51","6","53305","8080"
"Jul 10, 2025 10:39:13.964175926 CEST","10.74.18.51","10.74.16.245","6","8080","53316"
"Jul 10, 2025 10:39:13.964231525 CEST","10.74.18.51","10.74.16.245","6","8080","53305"
"Jul 10, 2025 10:39:13.965354409 CEST","10.74.18.51","10.74.16.245","6","8080","53305"
