No.,timestamp,src_ip,dst_ip,proto,Length,Info,src_port,dst_port,label,src_ip_entropy,dst_ip_entropy,src_port_var,dst_port_var,is_ip_aleatoire_80,ip_aleatoire_80,is_ip_aleatoire_port,is_ip_source_unique,is_ip_source_rare_on_port,is_new_src_ip_on_port_10_74
735.0,30.633225641,20.189.173.18,10.74.18.60,TCP,60.0,"443  >  37580 [RST, ACK] Seq=40 Ack=40 Win=0 Len=0",0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,0
743.0,30.903416801,40.126.49.152,10.74.18.60,TCP,60.0,"443  >  54688 [RST, ACK] Seq=40 Ack=40 Win=0 Len=0",0,0,0,2.873140679513133,2.663532754804255,0,0,0,1.0,0,0,0,0
760.0,32.198671571,10.74.18.60,52.111.231.21,TLSv1.2,105.0,Application Data,0,0,0,2.663532754804255,2.0758692966977272,0,0,0,1.0,0,0,0,0
761.0,32.209714411,52.111.231.21,10.74.18.60,TLSv1.2,105.0,Application Data,0,0,0,2.0758692966977272,2.663532754804255,0,0,0,1.0,0,0,0,1
762.0,32.209799964,10.74.18.60,52.111.231.21,TCP,66.0,44558  >  443 [ACK] Seq=40 Ack=40 Win=938 Len=0 TSval=1689636284 TSecr=1734414442,0,0,0,2.663532754804255,2.0758692966977272,0,0,0,1.0,0,0,0,0
763.0,32.222794956,52.168.117.168,10.74.18.60,TCP,60.0,"443  >  43940 [RST, ACK] Seq=40 Ack=40 Win=0 Len=0",0,0,0,2.610577243331642,2.663532754804255,0,0,0,1.0,0,0,0,0
766.0,32.444681117,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
767.0,32.447174126,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
770.0,32.562839961,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<20>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
790.0,33.32528301,52.168.117.168,10.74.18.60,TCP,60.0,"443  >  43930 [RST, ACK] Seq=40 Ack=40 Win=0 Len=0",0,0,0,2.610577243331642,2.663532754804255,0,0,0,1.0,0,0,0,0
791.0,33.328814964,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<20>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
801.0,33.44113853,10.74.18.60,20.190.160.2,TCP,54.0,[TCP Dup ACK 42#3] 45566  >  443 [ACK] Seq=1 Ack=1 Win=638 Len=0,0,0,0,2.663532754804255,2.4591479170272446,0,0,0,1.0,0,0,0,0
802.0,33.458703728,20.190.160.2,10.74.18.60,TCP,60.0,[TCP Dup ACK 43#3] 443  >  45566 [ACK] Seq=1 Ack=2 Win=16385 Len=0,0,0,0,2.4591479170272446,2.663532754804255,0,0,0,1.0,0,0,0,0
814.0,34.085838036,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<20>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
815.0,34.1858577,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
830.0,34.837507811,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
846.0,35.570829151,52.49.244.243,10.74.17.223,TLSv1.2,105.0,Application Data,0,0,0,2.353533948577482,2.688721875540867,0,0,0,1.0,1,1,1,1
847.0,35.585498258,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
861.0,36.224091098,17.188.185.133,10.74.18.25,TLSv1.2,1989.0,Application Data,0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,1
862.0,36.224183052,17.188.185.133,10.74.18.25,TLSv1.2,92.0,Application Data,0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,0
863.0,36.224199895,17.188.185.133,10.74.18.25,TLSv1.2,90.0,Application Data,0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,0
864.0,36.342186459,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
875.0,36.583112936,17.188.185.133,10.74.18.25,TCP,90.0,"[TCP Retransmission] 5223  >  50587 [PSH, ACK] Seq=1950 Ack=1 Win=464 Len=24 TSval=1866156281 TSecr=603672137",0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,0
881.0,37.109017968,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
897.0,37.639055714,17.188.185.133,10.74.18.25,TCP,1514.0,[TCP Retransmission] 5223  >  50587 [ACK] Seq=1 Ack=1 Win=464 Len=1448 TSval=1866157337 TSecr=603672137,0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,0
900.0,37.874856909,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
912.0,38.629904179,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
917.0,38.848659551,10.74.16.159,10.74.19.255,UDP,86.0,57621  >  57621 Len=44,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
920.0,39.224909541,17.188.185.133,10.74.18.25,TLSv1.2,90.0,Application Data,0,0,0,2.41379956460568,2.845350936622437,0,0,0,1.0,0,0,0,0
956.0,42.107567165,13.107.253.42,10.74.18.60,TLSv1.2,105.0,Application Data,0,0,0,2.8731406795131336,2.663532754804255,0,0,0,1.0,0,0,0,0
957.0,42.107567506,13.107.253.42,10.74.18.60,TLSv1.2,90.0,Application Data,0,0,0,2.8731406795131336,2.663532754804255,0,0,0,1.0,0,0,0,0
958.0,42.107628534,10.74.18.60,13.107.253.42,TCP,66.0,52978  >  443 [ACK] Seq=40 Ack=79 Win=1731 Len=0 TSval=84493863 TSecr=746794565,0,0,0,2.663532754804255,2.8731406795131336,0,0,0,1.0,0,0,0,0
959.0,42.107665584,10.74.18.60,13.107.253.42,TCP,66.0,52978  >  443 [ACK] Seq=40 Ack=103 Win=1731 Len=0 TSval=84493863 TSecr=746794565,0,0,0,2.663532754804255,2.8731406795131336,0,0,0,1.0,0,0,0,0
960.0,42.107677931,13.107.253.42,10.74.18.60,TCP,66.0,"443  >  52978 [FIN, ACK] Seq=103 Ack=40 Win=84 Len=0 TSval=746794565 TSecr=84462772",0,0,0,2.8731406795131336,2.663532754804255,0,0,0,1.0,0,0,0,0
961.0,42.108022004,10.74.18.60,13.107.253.42,TLSv1.2,105.0,Application Data,0,0,0,2.663532754804255,2.8731406795131336,0,0,0,1.0,0,0,0,0
962.0,42.108820901,10.74.18.60,13.107.253.42,TLSv1.2,90.0,Application Data,0,0,0,2.663532754804255,2.8731406795131336,0,0,0,1.0,0,0,0,0
963.0,42.10886211,10.74.18.60,13.107.253.42,TCP,66.0,"52978  >  443 [FIN, ACK] Seq=103 Ack=104 Win=1731 Len=0 TSval=84493864 TSecr=746794565",0,0,0,2.663532754804255,2.8731406795131336,0,0,0,1.0,0,0,0,0
964.0,42.120200529,13.107.253.42,10.74.18.60,TCP,66.0,443  >  52978 [ACK] Seq=104 Ack=104 Win=84 Len=0 TSval=746794578 TSecr=84493864,0,0,0,2.8731406795131336,2.663532754804255,0,0,0,1.0,0,0,0,0
981.0,43.681096168,10.74.18.60,20.190.160.2,TCP,54.0,[TCP Dup ACK 42#4] 45566  >  443 [ACK] Seq=1 Ack=1 Win=638 Len=0,0,0,0,2.663532754804255,2.4591479170272446,0,0,0,1.0,0,0,0,0
982.0,43.698336035,20.190.160.2,10.74.18.60,TCP,60.0,[TCP Dup ACK 43#4] 443  >  45566 [ACK] Seq=1 Ack=2 Win=16385 Len=0,0,0,0,2.4591479170272446,2.663532754804255,0,0,0,1.0,0,0,0,0
983.0,43.71732433,10.74.17.168,10.74.19.255,UDP,86.0,57621  >  57621 Len=44,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
1002.0,44.98767491,10.74.18.60,4.178.165.194,TLSv1.2,112.0,Application Data,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1003.0,44.988578416,10.74.18.60,4.178.165.194,TLSv1.2,97.0,Encrypted Alert,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1004.0,44.988634271,10.74.18.60,4.178.165.194,TCP,66.0,"52434  >  443 [FIN, ACK] Seq=78 Ack=1 Win=671 Len=0 TSval=903621870 TSecr=1797962214",0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1005.0,44.997897548,4.178.165.194,10.74.18.60,TLSv1.2,112.0,Application Data,0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,1
1006.0,44.997959458,10.74.18.60,4.178.165.194,TCP,54.0,52434  >  443 [RST] Seq=47 Win=0 Len=0,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1007.0,44.998117202,4.178.165.194,10.74.18.60,TCP,66.0,"443  >  52434 [FIN, ACK] Seq=47 Ack=47 Win=16385 Len=0 TSval=1798018334 TSecr=903621869",0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,0
1008.0,44.998145726,10.74.18.60,4.178.165.194,TCP,54.0,52434  >  443 [RST] Seq=47 Win=0 Len=0,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1009.0,44.998631429,4.178.165.194,10.74.18.60,TCP,60.0,"443  >  52434 [RST, ACK] Seq=48 Ack=78 Win=0 Len=0",0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,0
1021.0,45.99293787,10.74.16.159,10.74.19.255,NBNS,92.0,Name query NB PROD-SRV-SCCM<20>,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
1041.0,47.070076116,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1066.0,47.83446168,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1079.0,48.133491916,82.65.128.225,10.74.17.221,TCP,74.0,39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864443662 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,1
1082.0,48.281789686,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
1083.0,48.28353397,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
1089.0,48.594780018,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1095.0,48.989501157,10.74.18.60,52.107.224.12,TLSv1.2,105.0,Application Data,0,0,0,2.663532754804255,2.5654483718208256,0,0,0,1.0,0,0,0,0
1096.0,48.990210503,10.74.18.60,52.107.224.12,TLSv1.2,90.0,Application Data,0,0,0,2.663532754804255,2.5654483718208256,0,0,0,1.0,0,0,0,0
1097.0,48.990258755,10.74.18.60,52.107.224.12,TCP,66.0,"35820  >  443 [FIN, ACK] Seq=64 Ack=1 Win=677 Len=0 TSval=3698088209 TSecr=115451750",0,0,0,2.663532754804255,2.5654483718208256,0,0,0,1.0,0,0,0,0
1098.0,49.002769767,52.107.224.12,10.74.18.60,TCP,66.0,443  >  35820 [ACK] Seq=1 Ack=65 Win=16385 Len=0 TSval=115504746 TSecr=3698088208,0,0,0,2.5654483718208256,2.663532754804255,0,0,0,1.0,0,0,0,1
1099.0,49.002770241,52.107.224.12,10.74.18.60,TCP,66.0,"443  >  35820 [FIN, ACK] Seq=1 Ack=65 Win=16385 Len=0 TSval=115504746 TSecr=3698088208",0,0,0,2.5654483718208256,2.663532754804255,0,0,0,1.0,0,0,0,0
1100.0,49.002845586,10.74.18.60,52.107.224.12,TCP,66.0,35820  >  443 [ACK] Seq=65 Ack=2 Win=677 Len=0 TSval=3698088221 TSecr=115504746,0,0,0,2.663532754804255,2.5654483718208256,0,0,0,1.0,0,0,0,0
1101.0,49.160941704,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864444682 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1104.0,49.348881418,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1109.0,49.989823916,10.74.18.60,4.251.34.76,TLSv1.2,112.0,Application Data,0,0,0,2.663532754804255,2.845350936622437,0,0,0,1.0,0,0,0,0
1110.0,49.990566444,10.74.18.60,4.251.34.76,TLSv1.2,97.0,Encrypted Alert,0,0,0,2.663532754804255,2.845350936622437,0,0,0,1.0,0,0,0,0
1111.0,49.990610749,10.74.18.60,4.251.34.76,TCP,66.0,"52590  >  443 [FIN, ACK] Seq=78 Ack=1 Win=673 Len=0 TSval=1520526368 TSecr=34316639",0,0,0,2.663532754804255,2.845350936622437,0,0,0,1.0,0,0,0,0
1112.0,49.99924845,4.251.34.76,10.74.18.60,TLSv1.2,112.0,Application Data,0,0,0,2.845350936622437,2.663532754804255,0,0,0,1.0,0,0,0,1
1113.0,49.999248824,4.251.34.76,10.74.18.60,TCP,66.0,"443  >  52590 [FIN, ACK] Seq=47 Ack=47 Win=16385 Len=0 TSval=34369641 TSecr=1520526367",0,0,0,2.845350936622437,2.663532754804255,0,0,0,1.0,0,0,0,0
1114.0,49.99932858,10.74.18.60,4.251.34.76,TCP,54.0,52590  >  443 [RST] Seq=47 Win=0 Len=0,0,0,0,2.663532754804255,2.845350936622437,0,0,0,1.0,0,0,0,0
1115.0,49.999372612,10.74.18.60,4.251.34.76,TCP,54.0,52590  >  443 [RST] Seq=47 Win=0 Len=0,0,0,0,2.663532754804255,2.845350936622437,0,0,0,1.0,0,0,0,0
1116.0,49.999679144,4.251.34.76,10.74.18.60,TCP,60.0,"443  >  52590 [RST, ACK] Seq=48 Ack=78 Win=0 Len=0",0,0,0,2.845350936622437,2.663532754804255,0,0,0,1.0,0,0,0,0
1118.0,50.107208628,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1119.0,50.176546896,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864445706 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1122.0,50.467175297,10.74.16.159,10.74.19.255,BROWSER,216.0,Get Backup List Request,0,0,0,2.792481250360578,2.8553885422075336,0,0,0,1.0,0,0,0,0
1128.0,50.872628077,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1133.0,51.200984103,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864446730 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1144.0,51.651872748,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1150.0,52.224201239,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864447754 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1154.0,52.416495386,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1165.0,52.991462101,10.74.18.60,52.109.68.4,TLSv1.2,105.0,Application Data,0,0,0,2.663532754804255,3.027169118440619,0,0,0,1.0,0,0,0,0
1166.0,52.992801658,10.74.18.60,52.109.68.4,TLSv1.2,90.0,Application Data,0,0,0,2.663532754804255,3.027169118440619,0,0,0,1.0,0,0,0,0
1167.0,52.992849827,10.74.18.60,52.109.68.4,TCP,66.0,"43252  >  443 [FIN, ACK] Seq=103 Ack=40 Win=671 Len=0 TSval=2994742634 TSecr=2627382535",0,0,0,2.663532754804255,3.027169118440619,0,0,0,1.0,0,0,0,0
1168.0,53.001864411,52.109.68.4,10.74.18.60,TLSv1.2,105.0,Application Data,0,0,0,3.027169118440619,2.663532754804255,0,0,0,1.0,0,0,0,0
1169.0,53.001864911,52.109.68.4,10.74.18.60,TCP,66.0,"443  >  43252 [FIN, ACK] Seq=79 Ack=79 Win=501 Len=0 TSval=2627435526 TSecr=2994742633",0,0,0,3.027169118440619,2.663532754804255,0,0,0,1.0,0,0,0,0
1170.0,53.001928453,10.74.18.60,52.109.68.4,TCP,54.0,43252  >  443 [RST] Seq=79 Win=0 Len=0,0,0,0,2.663532754804255,3.027169118440619,0,0,0,1.0,0,0,0,0
1171.0,53.001962656,10.74.18.60,52.109.68.4,TCP,54.0,43252  >  443 [RST] Seq=79 Win=0 Len=0,0,0,0,2.663532754804255,3.027169118440619,0,0,0,1.0,0,0,0,0
1172.0,53.003122215,52.109.68.4,10.74.18.60,TCP,60.0,443  >  43252 [RST] Seq=40 Win=0 Len=0,0,0,0,3.027169118440619,2.663532754804255,0,0,0,1.0,0,0,0,0
1173.0,53.003122595,52.109.68.4,10.74.18.60,TCP,60.0,443  >  43252 [RST] Seq=40 Win=0 Len=0,0,0,0,3.027169118440619,2.663532754804255,0,0,0,1.0,0,0,0,0
1174.0,53.167335311,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1176.0,53.248449899,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864448778 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1185.0,53.921119728,10.74.18.60,20.190.160.2,TCP,54.0,[TCP Dup ACK 42#5] 45566  >  443 [ACK] Seq=1 Ack=1 Win=638 Len=0,0,0,0,2.663532754804255,2.4591479170272446,0,0,0,1.0,0,0,0,0
1186.0,53.929900706,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1187.0,53.938543884,20.190.160.2,10.74.18.60,TCP,60.0,[TCP Dup ACK 43#5] 443  >  45566 [ACK] Seq=1 Ack=2 Win=16385 Len=0,0,0,0,2.4591479170272446,2.663532754804255,0,0,0,1.0,0,0,0,0
1198.0,54.691183143,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1202.0,54.993365789,10.74.18.60,40.101.124.194,TLSv1.2,105.0,Application Data,0,0,0,2.663532754804255,2.4137995646056805,0,0,0,1.0,0,0,0,0
1203.0,54.993853281,10.74.18.60,40.101.124.194,TLSv1.2,90.0,Application Data,0,0,0,2.663532754804255,2.4137995646056805,0,0,0,1.0,0,0,0,0
1204.0,54.993897519,10.74.18.60,40.101.124.194,TCP,66.0,"55198  >  443 [FIN, ACK] Seq=103 Ack=40 Win=609 Len=0 TSval=979464186 TSecr=63453915",0,0,0,2.663532754804255,2.4137995646056805,0,0,0,1.0,0,0,0,0
1206.0,55.013024539,40.101.124.194,10.74.18.60,TCP,66.0,443  >  55198 [ACK] Seq=40 Ack=104 Win=255 Len=0 TSval=63506907 TSecr=979464186,0,0,0,2.4137995646056805,2.663532754804255,0,0,0,1.0,0,0,0,0
1207.0,55.013024903,40.101.124.194,10.74.18.60,TCP,66.0,"443  >  55198 [FIN, ACK] Seq=40 Ack=104 Win=255 Len=0 TSval=63506907 TSecr=979464186",0,0,0,2.4137995646056805,2.663532754804255,0,0,0,1.0,0,0,0,0
1208.0,55.01309921,10.74.18.60,40.101.124.194,TCP,66.0,55198  >  443 [ACK] Seq=104 Ack=41 Win=609 Len=0 TSval=979464206 TSecr=63506907,0,0,0,2.663532754804255,2.4137995646056805,0,0,0,1.0,0,0,0,0
1231.0,55.294512611,82.65.128.225,10.74.17.221,TCP,74.0,[TCP Retransmission] 39636  >  7860 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=864450826 TSecr=0 WS=128,0,0,0,2.411602217974672,2.4591479170272446,0,0,0,1.0,0,0,0,0
1236.0,55.455137011,10.74.17.229,10.74.19.255,NBNS,92.0,Name query NB 074-VMFIC01<00>,0,0,0,2.688721875540867,2.8553885422075336,0,0,0,1.0,0,0,0,0
1256.0,55.994056736,10.74.18.60,52.98.159.18,TLSv1.2,112.0,Application Data,0,0,0,2.663532754804255,2.5220552088742005,0,0,0,1.0,0,0,0,0
1257.0,55.994619508,10.74.18.60,52.98.159.18,TLSv1.2,97.0,Encrypted Alert,0,0,0,2.663532754804255,2.5220552088742005,0,0,0,1.0,0,0,0,0
1258.0,55.994658241,10.74.18.60,52.98.159.18,TCP,66.0,"44272  >  443 [FIN, ACK] Seq=124 Ack=47 Win=1383 Len=0 TSval=229693160 TSecr=484703326",0,0,0,2.663532754804255,2.5220552088742005,0,0,0,1.0,0,0,0,0
1259.0,56.015319378,52.98.159.18,10.74.18.60,TCP,66.0,443  >  44272 [ACK] Seq=47 Ack=125 Win=16382 Len=0 TSval=484756317 TSecr=229693160,0,0,0,2.5220552088742005,2.663532754804255,0,0,0,1.0,0,0,0,0
1260.0,56.015319888,52.98.159.18,10.74.18.60,TCP,66.0,"443  >  44272 [FIN, ACK] Seq=47 Ack=125 Win=16382 Len=0 TSval=484756317 TSecr=229693160",0,0,0,2.5220552088742005,2.663532754804255,0,0,0,1.0,0,0,0,0
1261.0,56.015391953,10.74.18.60,52.98.159.18,TCP,66.0,44272  >  443 [ACK] Seq=125 Ack=48 Win=1383 Len=0 TSval=229693181 TSecr=484756317,0,0,0,2.663532754804255,2.5220552088742005,0,0,0,1.0,0,0,0,0
1337.0,59.372019586,216.58.215.35,10.74.17.22,TCP,60.0,"80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,1
1339.0,59.596359996,216.58.215.35,10.74.17.22,TCP,60.0,"[TCP Retransmission] 80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,0
1342.0,59.820386557,216.58.215.35,10.74.17.22,TCP,60.0,"[TCP Retransmission] 80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,0
1345.0,60.269160425,216.58.215.35,10.74.17.22,TCP,60.0,"[TCP Retransmission] 80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,0
1357.0,60.995909561,10.74.18.60,20.216.209.84,TLSv1.2,112.0,Application Data,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1358.0,60.99634876,10.74.18.60,20.216.209.84,TLSv1.2,97.0,Encrypted Alert,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1359.0,60.996392407,10.74.18.60,20.216.209.84,TCP,66.0,"42182  >  443 [FIN, ACK] Seq=124 Ack=47 Win=660 Len=0 TSval=1520393586 TSecr=1577077381",0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1360.0,61.008043497,20.216.209.84,10.74.18.60,TCP,66.0,443  >  42182 [ACK] Seq=47 Ack=125 Win=63 Len=0 TSval=1577130373 TSecr=1520393585,0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,0
1361.0,61.008043964,20.216.209.84,10.74.18.60,TCP,66.0,"443  >  42182 [FIN, ACK] Seq=47 Ack=125 Win=63 Len=0 TSval=1577130373 TSecr=1520393585",0,0,0,2.8150724101159437,2.663532754804255,0,0,0,1.0,0,0,0,0
1362.0,61.008120394,10.74.18.60,20.216.209.84,TCP,66.0,42182  >  443 [ACK] Seq=125 Ack=48 Win=660 Len=0 TSval=1520393598 TSecr=1577130373,0,0,0,2.663532754804255,2.8150724101159437,0,0,0,1.0,0,0,0,0
1367.0,61.221153346,216.58.215.35,10.74.17.22,TCP,60.0,"[TCP Retransmission] 80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,0
1371.0,61.575626186,10.74.17.116,10.74.19.255,UDP,86.0,57621  >  57621 Len=44,0,0,0,2.355388542207534,2.8553885422075336,0,0,0,1.0,0,0,0,0
1381.0,62.562634659,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
1402.0,63.013206978,216.58.215.35,10.74.17.22,TCP,60.0,"[TCP Retransmission] 80  >  59714 [FIN, ACK] Seq=1 Ack=1 Win=1053 Len=0",0,0,0,2.6612262562697895,2.481714572986073,0,0,0,1.0,0,0,0,0
1409.0,63.321423757,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
1446.0,64.095245312,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
1448.0,64.161115603,10.74.18.60,20.190.160.2,TCP,54.0,[TCP Dup ACK 42#6] 45566  >  443 [ACK] Seq=1 Ack=1 Win=638 Len=0,0,0,0,2.663532754804255,2.4591479170272446,0,0,0,1.0,0,0,0,0
1449.0,64.178589005,20.190.160.2,10.74.18.60,TCP,60.0,[TCP Dup ACK 43#6] 443  >  45566 [ACK] Seq=1 Ack=2 Win=16385 Len=0,0,0,0,2.4591479170272446,2.663532754804255,0,0,0,1.0,0,0,0,0
1473.0,64.829179359,10.74.17.126,10.74.19.255,NBNS,92.0,Name query NB PARAKOU3<00>,0,0,0,2.625814583693911,2.8553885422075336,0,0,0,1.0,0,0,0,0
